335.79817949	7516.07003824399
336.6179562	7454
337.4367344	7351
338.25651111	7391
339.07628782	7298
339.89706304	7373
340.71484273	7431
341.53461944	7304
342.35439615	7428
343.17417286	7164
343.99195255	7377
344.81172926	7140
345.63150597	7270
346.44828715	7243
347.26806386	7135
348.08784057	7218
348.90661877	7026
349.72439846	7010
350.54317666	7124.50255827175
351.36195486	7168.84593519045
352.17873604	7206
352.99851275	6823
353.81729095	6953
354.63407213	6947
355.45285033	7033
356.27063002	6793
357.0874112	6992
357.9061894	6947
358.7249676	6815
359.54075027	6674
360.35952847	6876
361.17531114	6785
361.99309083	6666
362.81186903	6856
363.6276517	6768
364.44543139	6652
365.26121406	6745.8591097001
366.07899375	6711
366.89477642	6658
367.71255611	6688
368.5303358	6700
369.34511996	6675
370.16289965	6711
370.97768381	6651
371.7954635	6451
372.61024766	6554.89772245782
373.42802735	6523
374.24281151	6488
375.05959269	6426
375.87437685	6420
376.69215654	6370
377.50594219	6183
378.32272337	6267
379.13750753	6313
379.95428871	6246
380.76907287	6234
381.58485554	6163
382.3996397	6208
383.21342535	6163
384.03020653	6147
384.84399218	6003
385.66077336	6034.80734667257
386.47455901	6069
387.29034168	5924
388.10412733	5830
388.91791298	6025
389.73369565	5935.69229441634
390.5474813	5998
391.36326397	5813
392.17605111	5770
392.98983676	5888
395.098664399334	5845.37007919314
394.61840657	5795
395.43119371	5888
396.24697638	5574
397.05976352	5709
397.87255066	5657
398.68733482	5628
399.50012196	5624
400.3129091	5483
401.12769326	5548
401.9404804	5516
402.75326754	5449
403.5680517	5552
404.37984033	5392
405.19262747	5373
406.0044161	5441
406.81920026	5297
407.63098889	5318
408.44277752	5256
409.25756168	5241
410.06935031	5285
410.88113894	5206
411.69292757	5117
412.5047162	5121
413.31850185	5079
414.13029048	4962
414.9410806	5008
415.75286923	4903
416.56365935	4771
417.377445	4753
418.18823512	4804
419.00002375	4767
419.81081387	4674
420.62160399	4616
421.43538964	4652
422.24617976	4548
423.05696988	4422
423.86776	4564
424.67755161	4306
425.48834173	4436.5771290409
426.29913185	4427
427.10992197	4303
427.9217106	4313
428.73250072	4181
429.54229233	4235.95002845756
430.35308245	4100
431.16287406	4098
431.97266567	4053
432.78245728	3989
433.59224889	3968
434.4020405	3920
435.21183211	3883
436.02162372	3870
436.83141533	3788
437.64120694	3837
438.45000004	3712
439.25979165	3795
440.06958326	3676
440.87837636	3607
441.68716946	3614
442.49696107	3623
443.30575417	3617
444.11454727	3561
444.92334037	3503
445.73213347	3500
446.54092657	3400
447.34971967	3412
448.15851277	3423
448.96730587	3310
449.77609897	3284
450.58389356	3300
451.39268666	3258
452.20048125	3243
453.00927435	3141
453.81706894	3215
454.62486353	3195
455.43365663	3146
456.23845569	3091
457.04724879	3105
457.85504338	3087
458.66183946	3075
459.46963405	3034
460.27742864	3015
461.08522323	2994
461.89301782	2974
462.69781688	2918
463.50561147	2915
464.31240755	2875
465.11920363	2862
465.92699822	2851
466.7337943	2841
467.53859336	2816
468.34538944	2777
469.15218552	2781
469.9589816	2737
470.76378066	2742
471.57057674	2702
472.37637431	2685
473.18317039	2642
473.98996647	2672
474.79376702	2620
475.6005631	2604
476.40636067	2578
477.21016122	2588
478.0169573	2564
478.82275487	2539
479.62855244	2509
480.43235299	2501
481.23815056	2483
482.04394813	2464
482.84675017	2472
483.65254774	2429
484.45834531	2395
485.26114735	2388
486.06694492	2387
486.87274249	2363
487.67554453	2360
488.48034359	2351
489.28614116	2327
490.0889432	2325
490.89374226	2313
491.69854132	2291
492.50134336	2274
493.30614242	2261
494.10894446	2269
494.91274501	2241
495.71754407	2226
496.52034611	2244
497.32414666	2190
498.1269487	2199
498.93074925	2167
499.73355129	2164
500.53735184	2239
501.33915537	2132
502.14295592	2134
502.94475945	2103
503.74856	2091
504.55236055	2098
505.35416408	2055
506.15796463	2090
506.95976816	2078
507.7625702	2060
508.56437373	2084
509.36517875	2023
510.1689793	2015
510.96978432	2031
511.77358487	2012
512.57438989	2022
513.37719193	1989
514.17799695	1977
514.98079899	1970
515.78160401	1955
516.58240903	1958
517.38521107	1935
518.18601609	1951
518.98781962	1927
519.78862464	1946
520.58843115	1934
521.39123319	1914
522.1910397	1903
522.99384174	1906
523.79364825	1892
524.59345476	1898
525.39525829	1883
526.1950648	1885
526.99487131	1886
527.79667484	1873
528.59648135	1872
529.39628786	1871
530.19809139	1862
530.99689939	1871
531.7967059	1891
532.5955139	1871
533.39731743	1847
534.19612543	1850
534.99593194	1860
535.79673696	1835
536.59554496	1852
537.39435296	1823
538.19316096	1827
538.99396598	1806
539.79277398	1826
540.59158198	1814
541.39038998	1812
542.18819947	1814
542.98900449	1819
543.78681398	1812
544.58562198	1794
545.38343147	1791
546.18223947	1782
546.98204598	1798
547.77985547	1791
548.57766496	1794
549.37547445	1778
550.17328394	1782
550.97109343	1779
551.77089994	1792.23879400701
552.56870943	1779
553.36651892	1767
